HomeTeam;AwayTeam;FTHG;FTAG;FTR;HTHG;HTAG;HTR;HS;AS;HST;AST;HF;AF;HC;AC;HY;AY;HR;AR;B365H;B365D;B365A;BWH;BWD;BWA;PSH;PSD;PSA;MaxH;MaxD;MaxA;AvgH;AvgD;AvgA
Ath Madrid;Sociedad;2;1;H;2;0;H;12;14;4;7;11;15;1;7;0;0;0;0;16;4;55;165;37;575;161;405;636;166;406;655;161;39;601
Mallorca;Villarreal;0;2;A;0;0;D;11;9;2;3;15;14;3;6;3;1;0;0;38;35;195;4;35;195;4;37;199;41;376;205;386;355;198
Oviedo;Betis;1;1;D;0;1;A;14;9;4;4;12;8;5;4;3;1;0;0;28;325;255;285;325;255;286;357;255;292;357;275;28;339;255
Espagnol;Real Madrid;1;4;A;0;2;A;10;16;5;7;15;9;2;3;3;3;0;0;8;45;14;75;475;142;812;52;141;97;53;143;801;49;14
Alaves;Espagnol;4;2;H;2;1;H;14;5;9;2;7;11;6;1;2;4;0;0;183;375;4;187;36;42;19;373;426;192;382;455;187;364;426
Ath Bilbao;Real Madrid;0;1;A;0;0;D;8;11;1;2;10;7;4;11;3;2;1;0;5;42;16;525;41;162;549;447;161;62;45;167;539;427;16
Ath Madrid;Osasuna;2;1;H;0;0;D;26;5;9;2;2;13;8;0;1;2;0;0;122;575;15;125;6;12;124;632;1431;129;66;17;124;597;1372
Barcelona;Celta;1;2;A;1;1;D;20;4;4;4;9;14;7;1;3;2;1;0;12;75;11;122;7;11;126;668;1093;128;75;115;124;669;107
Betis;Girona;1;0;H;0;0;D;10;7;2;0;15;19;2;5;1;5;0;1;175;38;433;183;39;41;19;385;41;196;4;442;184;379;417
Vallecano;Elche;1;3;A;1;0;H;7;20;3;5;13;15;1;8;3;4;0;0;32;31;235;31;31;245;335;321;238;345;329;25;321;313;24
Getafe;Levante;2;1;H;1;1;D;9;5;3;1;15;11;3;4;5;0;1;0;161;38;575;165;38;55;163;408;581;169;41;6;164;388;56
Sociedad;Mallorca;4;1;H;4;0;H;13;19;8;5;16;11;2;4;2;4;0;1;161;375;6;165;36;6;165;386;605;172;389;63;166;374;568
Valencia;Oviedo;4;1;H;3;1;H;9;20;5;8;5;7;2;10;0;0;0;0;287;34;237;275;35;25;289;348;252;295;355;256;284;343;248
Villarreal;Sevilla;4;0;H;1;0;H;12;17;5;5;9;7;3;6;0;3;0;1;237;34;287;245;34;285;245;358;293;259;364;305;243;347;288
Levante;Vallecano;2;2;D;1;2;A;17;6;4;2;17;8;7;0;0;2;0;0;175;41;41;175;41;425;182;411;422;186;425;433;18;407;417
Celta;Betis;2;3;A;1;0;H;11;11;4;5;20;20;8;4;6;7;0;1;32;38;21;31;38;215;329;384;215;333;404;217;321;383;211
Oviedo;Barcelona;0;1;A;0;0;D;17;7;3;3;11;15;6;3;0;3;0;0;433;475;165;433;45;167;451;421;167;491;486;172;446;44;168
Elche;Ath Bilbao;2;0;H;1;0;H;8;8;3;2;10;6;3;1;3;0;0;0;195;36;38;19;37;4;205;364;373;206;382;4;199;362;375
Girona;Valencia;0;0;D;0;0;D;23;11;8;4;17;15;9;3;2;1;0;0;165;42;5;17;41;46;17;433;475;173;435;505;168;418;473
Osasuna;Sociedad;0;1;A;0;0;D;7;11;1;1;15;7;3;3;1;0;0;0;5;433;161;5;433;162;499;459;164;525;47;167;497;44;162
Real Madrid;Villarreal;2;1;H;0;1;A;14;6;4;2;8;13;6;1;0;0;0;0;14;5;65;142;5;675;143;523;723;147;55;77;142;505;692
Mallorca;Ath Madrid;1;2;A;1;0;H;10;14;4;3;11;11;4;6;4;6;0;0;9;525;133;9;525;133;945;547;135;1075;575;137;92;527;134
Espagnol;Getafe;0;0;D;0;0;D;9;11;3;2;16;13;6;3;4;2;0;0;262;34;26;26;34;27;282;342;261;285;348;275;272;337;262
Sevilla;Alaves;1;0;H;0;0;D;11;11;2;2;11;8;6;4;1;0;0;0;15;433;65;153;42;625;157;423;641;16;48;66;155;431;601
